Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose","x, y Shoulder Spine","x, y Hip Spine",Spine Angle,Leaning
4.838171504838172,28.56458761938582,38.06050164802341,110.59480735280692,13.44720508724843,154.10605961710706,161.39170914098491,194.70293770435927,193.36496921738032,"0.48693209886550903, 0.39003416895866394","0.37927815318107605, 0.345919668674469","0.45725417137145996, 0.41040506958961487","0.31435954570770264, 0.3998842239379883","0.4067104756832123, 0.5837236642837524","0.3395921289920807, 0.5739747285842896","0.41638222336769104, 0.7324648499488831","0.3625675439834595, 0.7297512888908386","0.3795797526836395, 0.36226823925971985","0.36589914560317993, 0.34455999732017517","0.388663113117218, 0.8787562251091003","0.34818416833877563, 0.9056051969528198","0.5091580152511597, 0.3311397135257721","0.433, 0.368","0.373, 0.579",-74.12883626224321,Forward
4.8715382048715385,31.20753078503574,39.77511487586611,111.22471158874744,12.600808458744286,154.16322774635677,161.48880304918868,194.61551950401156,193.34445677291907,"0.4858178198337555, 0.389641135931015","0.37873074412345886, 0.3461378812789917","0.4587145745754242, 0.4093923568725586","0.31348592042922974, 0.399925172328949","0.4067288339138031, 0.5837632417678833","0.33956143260002136, 0.5739688873291016","0.416428804397583, 0.7324613332748413","0.3625677227973938, 0.7296470403671265","0.3810793459415436, 0.3629764914512634","0.365748792886734, 0.34339624643325806","0.3886626362800598, 0.8789011836051941","0.3483090400695801, 0.9055884480476379","0.5096487998962402, 0.3315901756286621","0.432, 0.368","0.373, 0.579",-74.34372425052233,Forward
4.904904904904905,33.38534417024043,41.40341049580103,112.13783370765908,12.541685679484909,154.22563006062066,161.60059663490736,194.54727752495413,193.31386050315552,"0.48648422956466675, 0.3896450400352478","0.37826007604599, 0.3447844088077545","0.45923280715942383, 0.40955305099487305","0.3152805268764496, 0.39688342809677124","0.4072146415710449, 0.583814799785614","0.33952000737190247, 0.5737916231155396","0.41644352674484253, 0.7327014207839966","0.36250752210617065, 0.7295672297477722","0.3801935315132141, 0.3552962839603424","0.3610265254974365, 0.3427709639072418","0.3885895907878876, 0.8789852857589722","0.3483954966068268, 0.9055550694465637","0.5101474523544312, 0.3315922021865845","0.432, 0.367","0.373, 0.579",-74.41802277387285,Forward
4.938271604938272,26.791254422190363,42.99410348129242,112.75802062916335,13.263434074481587,154.31470261895635,161.73185264838952,194.4853597634076,193.2748412106469,"0.4867987036705017, 0.38991454243659973","0.3781290054321289, 0.3446740210056305","0.45981574058532715, 0.4097163677215576","0.3162900507450104, 0.39487579464912415","0.4076322019100189, 0.5838772058486938","0.33946165442466736, 0.5737634897232056","0.41670894622802734, 0.7327284812927246","0.36239004135131836, 0.7295743227005005","0.3810097873210907, 0.35497692227363586","0.3581179678440094, 0.34285998344421387","0.3881989121437073, 0.8787826299667358","0.3477550745010376, 0.9050315022468567","0.5097989439964294, 0.33152320981025696","0.432, 0.367","0.374, 0.579",-74.43574136161315,Forward
4.971638304971639,22.69589888989061,44.81255759135398,113.05830859595702,14.416938675136988,154.41243403785694,161.8726025719657,194.45189525238555,193.2270774125211,"0.4880134165287018, 0.3899741768836975","0.37754589319229126, 0.3446597456932068","0.4579361081123352, 0.41167348623275757","0.31334924697875977, 0.3946072459220886","0.40831413865089417, 0.584452748298645","0.3393367528915405, 0.5739539265632629","0.41676539182662964, 0.7327852845191956","0.362343430519104, 0.7297407984733582","0.3767353594303131, 0.3489850163459778","0.3535401225090027, 0.3324846029281616","0.3876855969429016, 0.878696084022522","0.3474521040916443, 0.9048770070075989","0.5131394267082214, 0.33146214485168457","0.433, 0.367","0.374, 0.579",-74.45157072836071,Forward
5.005005005005005,21.57418648049929,46.34828746083811,112.43671372594028,15.948232212008609,154.53932310435658,162.03710554232228,194.42865824381508,193.1642767367363,"0.4883430004119873, 0.38997477293014526","0.37700000405311584, 0.34464389085769653","0.4574085772037506, 0.4127365052700043","0.3122307360172272, 0.39443057775497437","0.4088110029697418, 0.584926187992096","0.339302122592926, 0.5742090940475464","0.4167988896369934, 0.7327820062637329","0.3622834086418152, 0.7298741936683655","0.3750639259815216, 0.3471432328224182","0.3528589606285095, 0.33015894889831543","0.38739529252052307, 0.8783138394355774","0.347275972366333, 0.9047334790229797","0.5144817233085632, 0.3314572274684906","0.433, 0.367","0.374, 0.580",-74.56255754431444,Forward
5.038371705038372,22.97110915900348,47.765120888202254,112.40981529781952,18.24497538259017,154.6547011535424,162.21261009086396,194.44314718159185,193.09081686327457,"0.4893876910209656, 0.3911060690879822","0.37711143493652344, 0.3446461856365204","0.4537656307220459, 0.4115433692932129","0.311606228351593, 0.39084550738334656","0.4091152548789978, 0.5856813192367554","0.33928534388542175, 0.5747679471969604","0.4168563485145569, 0.7328213453292847","0.3621584177017212, 0.7303431034088135","0.37555593252182007, 0.3457593321800232","0.34686198830604553, 0.3242482542991638","0.38720449805259705, 0.8778543472290039","0.34719857573509216, 0.9046379923820496","0.5151100158691406, 0.3305957615375519","0.433, 0.368","0.374, 0.580",-74.4599671074278,Forward
5.071738405071739,26.36901389733493,49.0180142254689,112.92140062050152,21.309875293901804,154.75427852056842,162.3894654942015,194.50285336041864,193.00523253064716,"0.4899759292602539, 0.39169520139694214","0.3772410452365875, 0.34466320276260376","0.45258164405822754, 0.4112078547477722","0.31166931986808777, 0.3888941705226898","0.40934449434280396, 0.586236834526062","0.3392612040042877, 0.5753273963928223","0.41702204942703247, 0.7330065965652466","0.36207515001296997, 0.7307151556015015","0.3760248124599457, 0.34493082761764526","0.34523066878318787, 0.3227253556251526","0.3870623707771301, 0.8776507377624512","0.3471580147743225, 0.9043715596199036","0.5154482126235962, 0.32974112033843994","0.434, 0.368","0.374, 0.581",-74.41354176642892,Forward
5.105105105105105,31.595482393515503,50.33120253403689,113.9414780003062,25.098459480990616,154.83691497316528,162.5622151789267,194.6243435181316,192.91275314188772,"0.49003416299819946, 0.3921666741371155","0.3772040009498596, 0.34720703959465027","0.4449928402900696, 0.4083455502986908","0.31082358956336975, 0.38503074645996094","0.40952199697494507, 0.5875345468521118","0.3392745852470398, 0.5764855742454529","0.41710108518600464, 0.7330132722854614","0.36195459961891174, 0.7312784194946289","0.3699057698249817, 0.34067457914352417","0.3439112603664398, 0.3155320882797241","0.3869512677192688, 0.8762215375900269","0.3471578359603882, 0.904303252696991","0.5153164863586426, 0.3307126462459564","0.434, 0.370","0.374, 0.582",-74.41524983209095,Forward
5.138471805138472,38.83892194718217,44.23977937166436,114.66117659123093,29.232409271738614,154.93118333884465,162.74471198747386,194.7880770475715,192.8116392154114,"0.4904443323612213, 0.39248478412628174","0.3772062659263611, 0.3481026887893677","0.442119836807251, 0.4069240093231201","0.31044572591781616, 0.38341790437698364","0.40970832109451294, 0.5882172584533691","0.33927974104881287, 0.577128529548645","0.4171141982078552, 0.7330958843231201","0.36178240180015564, 0.7318071126937866","0.3676188290119171, 0.3387282192707062","0.3434124290943146, 0.3136427104473114","0.3869553804397583, 0.875385582447052","0.3471572995185852, 0.9042752981185913","0.5152034759521484, 0.3309105634689331","0.434, 0.370","0.374, 0.583",-74.39150570801398,Forward
5.171838505171839,47.62793477409771,40.596270771008975,115.91193098864736,32.23077472903636,155.03513085296336,162.93552016007388,194.9936130360345,192.7051436324143,"0.4902564585208893, 0.3912101089954376","0.3767981231212616, 0.3479268550872803","0.44286903738975525, 0.40684181451797485","0.30997878313064575, 0.3822702169418335","0.40994009375572205, 0.5882197618484497","0.3393194377422333, 0.5773404240608215","0.41737309098243713, 0.7331830263137817","0.3616686165332794, 0.732328474521637","0.3687099814414978, 0.33261388540267944","0.34312933683395386, 0.30897286534309387","0.38698679208755493, 0.8746124505996704","0.3471871018409729, 0.904107391834259","0.5151606798171997, 0.33142098784446716","0.434, 0.370","0.375, 0.583",-74.55773066573366,Forward
5.205205205205205,57.863936721928994,39.16688734223708,117.56675715955213,35.22134863819869,155.11525401148745,163.11443053433322,195.252041759332,192.59925511610507,"0.48984718322753906, 0.3902178108692169","0.37641018629074097, 0.3478003740310669","0.4444267749786377, 0.40697622299194336","0.3096652925014496, 0.38196074962615967","0.41014260053634644, 0.5881707668304443","0.3394092321395874, 0.577359676361084","0.41751742362976074, 0.7331825494766235","0.36156192421913147, 0.7324714064598083","0.3693903684616089, 0.3312198221683502","0.34327900409698486, 0.3076578974723816","0.3871312439441681, 0.8734634518623352","0.3472162187099457, 0.9040477871894836","0.5150864720344543, 0.331924706697464","0.433, 0.369","0.375, 0.583",-74.73100024533355,Forward
5.238571905238572,68.66866601726791,39.9116255991445,119.23558271076236,37.99975111783552,155.1719548479454,163.27816286836023,195.54630710929771,192.4888050640357,"0.4908983111381531, 0.3912159204483032","0.3763328194618225, 0.3479672968387604","0.443469762802124, 0.39582377672195435","0.3080199658870697, 0.3786929249763489","0.4102749824523926, 0.5882479548454285","0.3392266631126404, 0.5775114297866821","0.41782712936401367, 0.7335611581802368","0.3614136576652527, 0.7327470779418945","0.36881881952285767, 0.3229764401912689","0.34311097860336304, 0.304377019405365","0.3875025510787964, 0.8719207644462585","0.3473530411720276, 0.9036350250244141","0.5150614976882935, 0.33192282915115356","0.434, 0.370","0.375, 0.583",-74.57118603526094,Forward
5.271938605271939,79.86078590283566,42.553037077428,120.95710217274264,40.861858280152425,155.2581715286634,163.44266017800226,195.80849515648143,192.36531055707584,"0.4914890229701996, 0.3917103707790375","0.37628355622291565, 0.34807202219963074","0.4431250989437103, 0.39287111163139343","0.30720704793930054, 0.3775116801261902","0.41038602590560913, 0.5882423520088196","0.3391037583351135, 0.5775418877601624","0.4181671738624573, 0.7338345646858215","0.36127492785453796, 0.732927680015564","0.3685920834541321, 0.32097429037094116","0.34308770298957825, 0.3040523827075958","0.38773322105407715, 0.870901882648468","0.3474668264389038, 0.9034751653671265","0.5149943828582764, 0.3319180905818939","0.434, 0.370","0.375, 0.583",-74.48226358396725,Forward
5.305305305305305,91.5683579780766,46.92528972348685,122.9059360800168,43.43699277961669,155.31785854012065,163.60018873969204,196.0931658280562,192.23129914135805,"0.4901529848575592, 0.3890981078147888","0.3764623999595642, 0.3480590879917145","0.45066213607788086, 0.3942968249320984","0.30589619278907776, 0.37394043803215027","0.41060274839401245, 0.5877870321273804","0.33989518880844116, 0.5775409936904907","0.41831451654434204, 0.7337865233421326","0.36110419034957886, 0.7331551909446716","0.37128597497940063, 0.32057899236679077","0.3417104482650757, 0.2985790967941284","0.3878515064716339, 0.8702543377876282","0.34753817319869995, 0.9034025073051453","0.5133894681930542, 0.33325114846229553","0.433, 0.369","0.375, 0.583",-74.82667029658094,Forward
5.3386720053386725,103.54595464820945,52.89644887427434,124.97626449901568,45.87054402445075,155.39211283491633,163.7784630778859,196.3733135184636,192.0820187969932,"0.4893953800201416, 0.3872872292995453","0.3765125572681427, 0.3479883670806885","0.45415425300598145, 0.3952644467353821","0.3055971562862396, 0.37264782190322876","0.4115411341190338, 0.5873830318450928","0.34090662002563477, 0.5775085687637329","0.41904157400131226, 0.7343626022338867","0.36087048053741455, 0.7334414720535278","0.3732115626335144, 0.3205607533454895","0.3414227068424225, 0.29717308282852173","0.38785308599472046, 0.8716732859611511","0.3475564420223236, 0.902957558631897","0.5122517943382263, 0.3337461054325104","0.433, 0.368","0.376, 0.582",-75.20614123347534,Forward
5.372038705372039,116.73407270518868,60.39234330321364,127.52851164749286,48.39260798308177,155.3855759419662,163.9535496540414,196.6714448694392,191.91193515728895,"0.48938775062561035, 0.38621029257774353","0.37639522552490234, 0.34742218255996704","0.4575050473213196, 0.3960682153701782","0.30564889311790466, 0.3708346486091614","0.41204625368118286, 0.5871120691299438","0.34123924374580383, 0.5774449110031128","0.4198733866214752, 0.7351704835891724","0.36077597737312317, 0.7336734533309937","0.37494611740112305, 0.3157600462436676","0.34163668751716614, 0.29361218214035034","0.38779416680336, 0.8728934526443481","0.3475654721260071, 0.9027727842330933","0.5121199488639832, 0.33378225564956665","0.433, 0.367","0.377, 0.582",-75.36886983860185,Forward
5.405405405405405,130.31818281733774,69.23440416585932,130.36217465269877,50.73141181789091,155.33349851272828,164.11357691820376,196.98477442110743,191.7158573118248,"0.4892999529838562, 0.38573673367500305","0.3763561248779297, 0.34710192680358887","0.45946210622787476, 0.39653128385543823","0.30575746297836304, 0.37018927931785583","0.41236042976379395, 0.5868721604347229","0.3415524363517761, 0.5773983001708984","0.4208633303642273, 0.7355165481567383","0.36075085401535034, 0.7338026762008667","0.37662675976753235, 0.31507164239883423","0.34154996275901794, 0.2926170527935028","0.38782137632369995, 0.8729361295700073","0.3475700914859772, 0.9025151133537292","0.5121176838874817, 0.33385640382766724","0.433, 0.366","0.377, 0.582",-75.47916904885473,Forward
5.438772105438773,143.95915563348555,79.19703510826417,133.32534022430931,53.050497982754806,155.24509079653433,164.2585361075669,197.35510969248276,191.4946853737833,"0.4892275929450989, 0.3856160044670105","0.37673601508140564, 0.3478052020072937","0.46022504568099976, 0.39338570833206177","0.30586329102516174, 0.3687956631183624","0.4126279950141907, 0.5866424441337585","0.3420577645301819, 0.5773001909255981","0.4216897487640381, 0.7356394529342651","0.3606646656990051, 0.7338002920150757","0.3768691420555115, 0.30843624472618103","0.3416963219642639, 0.28708532452583313","0.3878765404224396, 0.8725489377975464","0.3475736677646637, 0.9022895693778992","0.5121014714241028, 0.3342486023902893","0.433, 0.367","0.377, 0.582",-75.50780452767884,Forward
5.472138805472139,157.52816676028152,90.08369602834895,136.33513796741616,55.202947865334025,155.13438545508183,164.40428970907843,197.7158133858672,191.24071689891124,"0.4891881048679352, 0.3856383264064789","0.3769150674343109, 0.34841886162757874","0.46069321036338806, 0.3920731246471405","0.30590134859085083, 0.3678711950778961","0.41284242272377014, 0.586478054523468","0.3424075245857239, 0.5772658586502075","0.42231154441833496, 0.7356380224227905","0.3606224060058594, 0.7337638139724731","0.3771403729915619, 0.30640411376953125","0.34180909395217896, 0.28528884053230286","0.38792315125465393, 0.8722809553146362","0.34757688641548157, 0.9022229313850403","0.5120840668678284, 0.3346354067325592","0.433, 0.367","0.378, 0.582",-75.53391554044497,Forward
5.505505505505505,170.9071452316417,101.740267204742,139.20657923767862,57.24310167475743,154.9710785637857,164.53015342321535,198.1172421632432,190.9649287975311,"0.48916950821876526, 0.38397470116615295","0.37784627079963684, 0.34743279218673706","0.4381282925605774, 0.3828270733356476","0.30593210458755493, 0.36836665868759155","0.41283148527145386, 0.5856354236602783","0.34273022413253784, 0.5765156149864197","0.42350634932518005, 0.7352494597434998","0.3605146110057831, 0.7336730360984802","0.3637250065803528, 0.2894476354122162","0.339929461479187, 0.27983272075653076","0.3879704773426056, 0.8721640706062317","0.34758931398391724, 0.9021886587142944","0.5114210247993469, 0.3321874737739563","0.434, 0.366","0.378, 0.581",-75.49299156112706,Forward
5.538872205538873,183.98522030976147,113.92528580529176,141.90224077331973,59.27512870192813,154.75162874136765,164.69445655733028,198.5709627207447,190.56609732981264,"0.48913225531578064, 0.38298216462135315","0.3783096671104431, 0.3469274938106537","0.4325729310512543, 0.37879717350006104","0.30600231885910034, 0.36875253915786743","0.4128357768058777, 0.5848494172096252","0.34316784143447876, 0.575778067111969","0.4240121841430664, 0.7352560758590698","0.3603965640068054, 0.7336728572845459","0.35955387353897095, 0.2855445146560669","0.3389780819416046, 0.2787020802497864","0.3879750370979309, 0.872167706489563","0.3476070761680603, 0.9021838903427124","0.5111510753631592, 0.3308860957622528","0.434, 0.365","0.378, 0.580",-75.4941274447179,Forward
5.572238905572239,196.53823995106373,126.53074083083824,144.4213021935094,61.512549060352775,154.45776912317092,164.83092724117165,199.1126265718017,190.1779657008208,"0.49029263854026794, 0.3838598132133484","0.3799547553062439, 0.346937358379364","0.4286283552646637, 0.35925421118736267","0.30605006217956543, 0.35881391167640686","0.4131828844547272, 0.5848644375801086","0.34348633885383606, 0.5759075284004211","0.42530426383018494, 0.735146701335907","0.36032208800315857, 0.7336536645889282","0.35921522974967957, 0.27660804986953735","0.33771488070487976, 0.27282950282096863","0.38798636198043823, 0.8711472749710083","0.3475479781627655, 0.9019578695297241","0.5131108164787292, 0.32900819182395935","0.435, 0.365","0.378, 0.580",-75.2032473507545,Forward
5.605605605605606,208.42699033847703,139.39573585442102,146.72581034553536,63.695998385080834,154.1148922747018,164.94566883069945,199.71285543303887,189.7863903266716,"0.49089622497558594, 0.38479945063591003","0.38072651624679565, 0.34693479537963867","0.4284680485725403, 0.35623255372047424","0.3060910105705261, 0.35604244470596313","0.41339701414108276, 0.58489590883255","0.3436225950717926, 0.5760157108306885","0.4260920584201813, 0.7351117730140686","0.3602529466152191, 0.7336272597312927","0.3592446446418762, 0.27505841851234436","0.3368052840232849, 0.27133503556251526","0.38798949122428894, 0.8707987666130066","0.34751492738723755, 0.9017841219902039","0.5137330889701843, 0.3280446231365204","0.436, 0.366","0.379, 0.580",-75.04916190664221,Forward
5.638972305638973,219.7768794074709,152.51150450484187,149.12552157752384,65.9950677684883,153.70486199897044,164.9989418082463,200.35241225695984,189.45335394829925,"0.4908827841281891, 0.3852275013923645","0.38075998425483704, 0.34503304958343506","0.4334389567375183, 0.3613870143890381","0.3060874342918396, 0.3503127694129944","0.41337117552757263, 0.5848760008811951","0.34362512826919556, 0.5754537582397461","0.42653268575668335, 0.7349813580513","0.36022502183914185, 0.7327924966812134","0.3620912432670593, 0.2786925435066223","0.336995393037796, 0.26373302936553955","0.3879789113998413, 0.8700189590454102","0.3474969267845154, 0.9013851881027222","0.5134950280189514, 0.32803183794021606","0.436, 0.365","0.378, 0.580",-75.07339115118484,Forward
5.672339005672339,230.25287711082004,165.60907498678034,151.58306429391203,68.33746368684787,153.27914795579449,165.02471737588246,200.90782440183295,189.1184286065316,"0.4908698499202728, 0.38524824380874634","0.380796879529953, 0.34374290704727173","0.4371839463710785, 0.36351385712623596","0.3061401844024658, 0.34832507371902466","0.4133688509464264, 0.5848670601844788","0.3436823785305023, 0.5751187205314636","0.4268045425415039, 0.7348299622535706","0.3602132201194763, 0.7321636080741882","0.3641020357608795, 0.28014442324638367","0.33716365694999695, 0.2616327404975891","0.3879798650741577, 0.8696268200874329","0.34749364852905273, 0.9011322259902954","0.5132943391799927, 0.327968031167984","0.436, 0.364","0.379, 0.580",-75.10785941896853,Forward
5.705705705705706,240.05262814690968,178.81391653245035,154.25434368588685,70.70909836475255,152.8010866878447,164.97486531706176,201.4825358186319,188.87408591567683,"0.49243539571762085, 0.3878493010997772","0.3811553120613098, 0.34631648659706116","0.4339570105075836, 0.3502025902271271","0.3063015937805176, 0.34414321184158325","0.41337209939956665, 0.5861446261405945","0.3434979319572449, 0.5756210684776306","0.42730313539505005, 0.7348544001579285","0.3598569333553314, 0.7321604490280151","0.3628968894481659, 0.2688797414302826","0.3364657759666443, 0.25656846165657043","0.388102263212204, 0.8689236640930176","0.3474693298339844, 0.9009202718734741","0.5147076845169067, 0.32771074771881104","0.437, 0.367","0.378, 0.581",-74.73209604880589,Forward
5.739072405739073,248.625249233998,199.7722130060883,157.26260905279418,73.07197711635098,152.26739800942974,164.94428353839632,202.09992591628577,188.56770130341891,"0.49520331621170044, 0.38842225074768066","0.38294026255607605, 0.34629592299461365","0.4313061237335205, 0.3442937135696411","0.30772659182548523, 0.3414033055305481","0.41347116231918335, 0.5863736271858215","0.3434647023677826, 0.5756254196166992","0.4275484085083008, 0.734707236289978","0.35940995812416077, 0.7318004369735718","0.360797643661499, 0.262784868478775","0.33658942580223083, 0.2560310959815979","0.38817068934440613, 0.868402361869812","0.34743908047676086, 0.9006630182266235","0.5157459378242493, 0.32718074321746826","0.439, 0.367","0.378, 0.581",-74.1628337455663,Forward
5.772439105772439,255.910926626891,218.1116119989038,159.9247633077934,75.19023998754837,151.69336725009293,164.83125777585948,202.7730430716734,188.3891847732174,"0.4953634738922119, 0.38844627141952515","0.38322633504867554, 0.34649041295051575","0.4252185821533203, 0.33265936374664307","0.3070647716522217, 0.3390786051750183","0.413496196269989, 0.5867242813110352","0.3433854281902313, 0.5756253004074097","0.4275757670402527, 0.7350248098373413","0.3587598502635956, 0.7318261861801147","0.357128381729126, 0.2519449293613434","0.33472421765327454, 0.2504293620586395","0.38862377405166626, 0.869365394115448","0.3475675880908966, 0.9005845189094543","0.5157569050788879, 0.327333003282547","0.439, 0.367","0.378, 0.581",-74.10540394871867,Forward
5.805805805805806,261.61306425959395,233.99138006070183,162.30032498579607,77.29541676233957,151.01752500327976,164.63480283367238,203.47264374411364,188.31623833496647,"0.49535760283470154, 0.38869231939315796","0.38327986001968384, 0.3466779589653015","0.42614179849624634, 0.3334340751171112","0.30649182200431824, 0.3388116955757141","0.413546085357666, 0.586894154548645","0.34332165122032166, 0.57561194896698","0.42765864729881287, 0.735298752784729","0.35822051763534546, 0.7319181561470032","0.3561875820159912, 0.25093787908554077","0.33340567350387573, 0.25051435828208923","0.38866251707077026, 0.8696681261062622","0.34761887788772583, 0.9005770683288574","0.5157046914100647, 0.32751885056495667","0.439, 0.368","0.378, 0.581",-74.08797992029278,Forward
5.839172505839173,266.70573488293974,247.2764626965065,164.95727223275884,79.05302322769441,150.28999333981065,164.32047558497368,204.2066606137685,188.4225263703036,"0.49740275740623474, 0.38868448138237","0.3847041428089142, 0.34706148505210876","0.42648014426231384, 0.33336150646209717","0.3072749674320221, 0.3376697599887848","0.41382232308387756, 0.586890697479248","0.34332501888275146, 0.5749579071998596","0.4303406774997711, 0.7353050112724304","0.35789763927459717, 0.7315946221351624","0.35631120204925537, 0.24747519195079803","0.3345545828342438, 0.25060704350471497","0.38907113671302795, 0.8698371648788452","0.3477989137172699, 0.9002670049667358","0.5156539678573608, 0.32808732986450195","0.441, 0.368","0.379, 0.581",-73.65561083815487,Forward
5.872539205872539,270.29489874624494,258.115907339291,167.7582986215878,80.62853853887364,149.55562479511272,163.97563517225822,204.9617754763463,188.55257392051,"0.4983196258544922, 0.38802391290664673","0.38568314909935, 0.34699293971061707","0.426387220621109, 0.33327001333236694","0.3072890341281891, 0.33880946040153503","0.4143160283565521, 0.586861789226532","0.3433266580104828, 0.5745648145675659","0.43166789412498474, 0.7352966070175171","0.35751044750213623, 0.7313480377197266","0.35636982321739197, 0.2466297596693039","0.33487778902053833, 0.25075453519821167","0.38942646980285645, 0.8696878552436829","0.34786349534988403, 0.8999273180961609","0.5160775780677795, 0.3281700015068054","0.442, 0.368","0.379, 0.581",-73.49360561349128,Forward
5.9059059059059065,272.52950373402,266.25068617673867,169.7550596712042,81.78111273165506,148.84520549835983,163.53144330952648,205.73258068823975,188.8607068429405,"0.5001844167709351, 0.38882943987846375","0.38910233974456787, 0.35049504041671753","0.42704448103904724, 0.33488696813583374","0.3073049783706665, 0.3391341269016266","0.41452187299728394, 0.5870637893676758","0.3432885706424713, 0.5745433568954468","0.43424153327941895, 0.7341375946998596","0.357128769159317, 0.7312520742416382","0.3565066456794739, 0.24617807567119598","0.33494505286216736, 0.2504763603210449","0.39054974913597107, 0.868718147277832","0.3479318618774414, 0.9000149965286255","0.5130636096000671, 0.3274762034416199","0.445, 0.370","0.379, 0.581",-72.7061956053666,Forward
5.939272605939273,281.755917709587,272.18612847944024,173.3565947326884,83.36428403348346,148.2200089164461,163.04222151854043,206.478888086026,189.27203151853556,"0.5003453493118286, 0.38897377252578735","0.39044660329818726, 0.3516663908958435","0.42749691009521484, 0.331941694021225","0.30500322580337524, 0.3393130600452423","0.41470375657081604, 0.5871163606643677","0.3432782292366028, 0.5744898319244385","0.43592795729637146, 0.7330385446548462","0.3569021224975586, 0.7311520576477051","0.3563743531703949, 0.2434723675251007","0.334358811378479, 0.24918818473815918","0.39108961820602417, 0.8687087297439575","0.34782102704048157, 0.9000930786132812","0.509031355381012, 0.32730793952941895","0.445, 0.370","0.379, 0.581",-72.49011058562789,Forward
5.97263930597264,286.2013892637142,275.1992018578319,175.60694566846348,84.16611539017407,147.61387897624644,162.4481534602056,207.22899627326416,189.86978433445773,"0.5023168921470642, 0.3903125524520874","0.3902829885482788, 0.3543258309364319","0.4278140664100647, 0.3322647213935852","0.3036986291408539, 0.33827000856399536","0.41482535004615784, 0.5874154567718506","0.3431652784347534, 0.5743909478187561","0.4376417100429535, 0.733047604560852","0.356901079416275, 0.731166660785675","0.3560038208961487, 0.24400269985198975","0.3332419991493225, 0.24779684841632843","0.3917232155799866, 0.8687193989753723","0.34769174456596375, 0.9003321528434753","0.49239176511764526, 0.3278195261955261","0.446, 0.372","0.379, 0.581",-72.11646154894086,Forward
6.006006006006007,287.0100496682293,275.7018715861461,178.36129827498732,83.90409418655027,146.95871574055388,161.77304793632027,208.02556123066265,190.64902812909972,"0.5036472678184509, 0.3907877802848816","0.3904741406440735, 0.35413503646850586","0.428157240152359, 0.3329848647117615","0.3034757971763611, 0.3373315632343292","0.41486483812332153, 0.5876181125640869","0.3430711627006531, 0.5743000507354736","0.4380887448787689, 0.7329018712043762","0.3569178283214569, 0.7311656475067139","0.3561249077320099, 0.24595272541046143","0.3320361077785492, 0.2475576400756836","0.391760915517807, 0.8687388300895691","0.3473174571990967, 0.9013322591781616","0.48360586166381836, 0.32778066396713257","0.447, 0.372","0.379, 0.581",-71.91361674378425,Forward
6.039372706039373,283.6464005770318,273.1498476417256,178.63512346738094,82.84595767749362,146.30697886827983,161.01615260608486,208.8335138253813,191.61568883859667,"0.503761351108551, 0.39083558320999146","0.3919145464897156, 0.3542002737522125","0.4303000569343567, 0.33404457569122314","0.3044552206993103, 0.33620887994766235","0.4148519039154053, 0.5878775715827942","0.3428221046924591, 0.5742809772491455","0.44080933928489685, 0.7321076393127441","0.3574860990047455, 0.7311109304428101","0.35790395736694336, 0.24734660983085632","0.33211010694503784, 0.2467021942138672","0.3919472098350525, 0.86894291639328","0.34719574451446533, 0.9015949964523315","0.48287495970726013, 0.32764044404029846","0.448, 0.373","0.379, 0.581",-71.69359294510487,Forward
6.072739406072739,274.0871079523727,267.80540611848244,177.8863359001642,79.79227794585128,145.6302682420057,160.26785657795847,209.62161947284565,192.6868014701641,"0.5040023922920227, 0.39091938734054565","0.3916820287704468, 0.3547057509422302","0.4321945607662201, 0.33473172783851624","0.30483880639076233, 0.3354773223400116","0.4148530066013336, 0.5879268050193787","0.34261664748191833, 0.5741870999336243","0.44214558601379395, 0.7311432957649231","0.3579915165901184, 0.7309234142303467","0.3595813810825348, 0.24819836020469666","0.33156323432922363, 0.24573953449726105","0.3925505578517914, 0.8689788579940796","0.3471996784210205, 0.9015578031539917","0.47849583625793457, 0.3270041048526764","0.448, 0.373","0.379, 0.581",-71.64120703321245,Forward
6.106106106106107,271.77690898159074,259.2074818298815,176.01044929525307,76.46106142895636,144.98589028851782,159.43511402036788,210.43271914514304,193.92919303497143,"0.5038005113601685, 0.391081839799881","0.3925350308418274, 0.352059543132782","0.43786120414733887, 0.336256742477417","0.30769890546798706, 0.3358074724674225","0.4148557782173157, 0.5874572992324829","0.3425125479698181, 0.5740702748298645","0.4436328411102295, 0.729895293712616","0.36317941546440125, 0.7296881079673767","0.3625006377696991, 0.2522798180580139","0.3344767987728119, 0.24894043803215027","0.39322927594184875, 0.8689844012260437","0.34725314378738403, 0.9014045596122742","0.4983084797859192, 0.3287658393383026","0.448, 0.372","0.379, 0.581",-71.62606290340739,Forward
